source,reason,duplicate_strategy,date,gender,level,surface,tourney_name,round,api_match_id,api_event_key,winner_api_key,winner_api_name,winner_mapping_status,winner_sackmann_key,winner_sackmann_key_original,loser_api_key,loser_api_name,loser_mapping_status,loser_sackmann_key,loser_sackmann_key_original,sackmann_match_id,winner_sackmann_key,loser_sackmann_key
api_tennis,one_mapped,,2026-06-14,men,challenger,clay,Parma,Parma - Semi-finals,api_tennis:12136705,12136705,men:api:38169,Luca Wiedenmann,auto_mapped,men:sackmann:211594,men:sackmann:211594,men:api:103861,L. Tombolini,unmapped,,,,men:sackmann:211594,
api_tennis,one_mapped,,2026-06-14,men,qualifying,grass,Dublin (Ireland) - Qualification,Dublin - Semi-finals,api_tennis:12136736,12136736,men:api:39862,Yi Zhou,auto_mapped,men:sackmann:212044,men:sackmann:212044,men:api:103860,J. McGloughlin,unmapped,,,,men:sackmann:212044,
api_tennis,one_mapped,,2026-06-14,men,qualifying,clay,Asuncion 2 (Paraguay) - Qualification,Asuncion 2 - Semi-finals,api_tennis:12136753,12136753,men:api:63483,Enzo Kohlmann,unmapped,,,men:api:15771,Natan Rodrigues,auto_mapped,men:sackmann:208372,men:sackmann:208372,,,men:sackmann:208372
api_tennis,one_mapped,,2026-06-14,men,qualifying,clay,Asuncion 2 (Paraguay) - Qualification,Asuncion 2 - Semi-finals,api_tennis:12136759,12136759,men:api:66890,Samuel Heredia,auto_mapped,men:sackmann:212831,men:sackmann:212831,men:api:24403,Juan Borba,unmapped,,,,men:sackmann:212831,
api_tennis,one_mapped,,2026-06-14,men,qualifying,clay,Asuncion 2 (Paraguay) - Qualification,Asuncion 2 - Semi-finals,api_tennis:12136760,12136760,men:api:66326,Maximo Zeitune,auto_mapped,men:sackmann:212784,men:sackmann:212784,men:api:74737,A. A. Frutos Alonso,ambiguous,,,,men:sackmann:212784,
api_tennis,one_mapped,,2026-06-15,men,challenger,clay,Poznan,Poznan - Semi-finals,api_tennis:12136590,12136590,men:api:397,Norbert Gombos,auto_mapped,men:sackmann:105613,men:sackmann:105613,men:api:53732,A. Blus,unmapped,,,,men:sackmann:105613,
api_tennis,one_mapped,,2026-06-15,men,challenger,clay,Royan,Royan - Final,api_tennis:12136785,12136785,men:api:62513,Emilien Demanet,auto_mapped,men:sackmann:212598,men:sackmann:212598,men:api:1857,John Fancutt Thomas,unmapped,,,,men:sackmann:212598,
api_tennis,one_mapped,,2026-06-15,women,qualifying,clay,Brescia (Italy) - Qualification,Brescia - 1/16-finals,api_tennis:12136851,12136851,women:api:510,Mayar Sherif,auto_mapped,women:sackmann:210886,women:sackmann:210886,women:api:1807,Georgiana Serban Raluca,unmapped,,,,women:sackmann:210886,
api_tennis,one_mapped,,2026-06-15,women,qualifying,clay,Brescia (Italy) - Qualification,Brescia - 1/16-finals,api_tennis:12136854,12136854,women:api:13987,Anastasiia Sobolieva,unmapped,,,women:api:459,Kathinka von Deichmann,auto_mapped,women:sackmann:210303,women:sackmann:210303,,,women:sackmann:210303
api_tennis,one_mapped,,2026-06-15,men,qualifying,clay,Asuncion 2 (Paraguay) - Qualification,Asuncion 2 - Final,api_tennis:12136879,12136879,men:api:2411,Conner Huertas Del Pino,auto_mapped,men:sackmann:138485,men:sackmann:138485,men:api:63483,Enzo Kohlmann,unmapped,,,,men:sackmann:138485,
api_tennis,one_mapped,,2026-06-15,men,itf,clay,M25 Milano (Italy),M25 Milano - 1/16-finals,api_tennis:12136931,12136931,men:api:8323,Giuseppe La Vela,auto_mapped,men:sackmann:208153,men:sackmann:208153,men:api:103853,F. Busciola,unmapped,,,,men:sackmann:208153,
api_tennis,one_mapped,,2026-06-15,women,itf,hard,W35+H Tauste,W35+H Tauste - 1/16-finals,api_tennis:12136941,12136941,women:api:40904,T. Lemaitre,unmapped,,,women:api:11480,Zoziya Kardava,auto_mapped,women:sackmann:216180,women:sackmann:216180,,,women:sackmann:216180
api_tennis,one_mapped,,2026-06-16,women,atp_wta,clay,Berlin,WTA Berlin - 1/16-finals,api_tennis:12136558,12136558,women:api:2692,Madison Keys,auto_mapped,women:sackmann:201619,women:sackmann:201619,women:api:1812,Xinyu Wang,ambiguous,,,,women:sackmann:201619,
api_tennis,one_mapped,,2026-06-16,men,qualifying,clay,Asuncion 2 (Paraguay) - Qualification,Asuncion 2 - 1/16-finals,api_tennis:12136772,12136772,men:api:9035,Matias Soto,auto_mapped,men:sackmann:207130,men:sackmann:207130,men:api:9221,Alexander Rodriguez Johan,unmapped,,,,men:sackmann:207130,
api_tennis,one_mapped,,2026-06-16,men,itf,hard,M15 Tokyo 2,M15 Tokyo 2 - 1/16-finals,api_tennis:12137005,12137005,men:api:13697,Hikaru Shiraishi,auto_mapped,men:sackmann:202113,men:sackmann:202113,men:api:103877,S. Okabe,unmapped,,,,men:sackmann:202113,
api_tennis,one_mapped,,2026-06-16,men,itf,clay,M15 Mungia-Laukariz,M15 Mungia-Laukariz - 1/16-finals,api_tennis:12137051,12137051,men:api:10842,Daniel Verbeek,auto_mapped,men:sackmann:211490,men:sackmann:211490,men:api:103886,E. M. Garay,unmapped,,,,men:sackmann:211490,
api_tennis,one_mapped,,2026-06-16,men,itf,clay,M15 Kursumlijska Banja 5,M15 Kursumlijska Banja 5 - 1/16-finals,api_tennis:12137076,12137076,men:api:102651,M. Bekeni,unmapped,,,men:api:69711,A. Daskalovic,auto_mapped,men:sackmann:213015,men:sackmann:213015,,,men:sackmann:213015
api_tennis,one_mapped,,2026-06-16,men,itf,clay,M15 Gyula,M15 Gyula - 1/16-finals,api_tennis:12137105,12137105,men:api:57239,Abel Forger,auto_mapped,men:sackmann:211524,men:sackmann:211524,men:api:103889,B. S. Takacs,unmapped,,,,men:sackmann:211524,
api_tennis,one_mapped,,2026-06-16,men,itf,hard,M15 Kayseri 5,M15 Kayseri 5 - 1/16-finals,api_tennis:12137107,12137107,men:api:54465,Muzammil Murtaza,auto_mapped,men:sackmann:207836,men:sackmann:207836,men:api:103890,A. Kothari,unmapped,,,,men:sackmann:207836,
api_tennis,one_mapped,,2026-06-16,women,itf,clay,W15 Dinard,W15 Dinard - 1/16-finals,api_tennis:12137128,12137128,women:api:57057,Lena Thomas Iglesias,auto_mapped,women:sackmann:241726,women:sackmann:241726,women:api:103891,R. T. Le,unmapped,,,,women:sackmann:241726,
api_tennis,one_mapped,,2026-06-16,women,itf,hard,W15 Kayseri 5,W15 Kayseri 5 - 1/16-finals,api_tennis:12137134,12137134,women:api:65066,Jana Hossam Salah,auto_mapped,women:sackmann:266764,women:sackmann:266764,women:api:103892,M. Yildirim,unmapped,,,,women:sackmann:266764,
api_tennis,one_mapped,,2026-06-16,women,itf,hard,W15 Kayseri 5,W15 Kayseri 5 - 1/16-finals,api_tennis:12137135,12137135,women:api:95213,S. Bielinska,auto_mapped,women:sackmann:270467,women:sackmann:270467,women:api:103893,C. Konuralp,unmapped,,,,women:sackmann:270467,
api_tennis,one_mapped,,2026-06-16,women,itf,hard,W15 Monastir 18,W15 Monastir 18 - 1/16-finals,api_tennis:12137137,12137137,women:api:17,Francesca Dell'Edera,unmapped,,,women:api:89146,Ava Schueller,auto_mapped,women:sackmann:260443,women:sackmann:260443,,,women:sackmann:260443
api_tennis,none_mapped,,2026-06-16,women,itf,hard,W35+H Tauste,W35+H Tauste - 1/16-finals,api_tennis:12137144,12137144,women:api:92499,A. Ivanovskaya,unmapped,,,women:api:103894,L. M. Oprescu,unmapped,,,,,
api_tennis,one_mapped,,2026-06-16,women,itf,clay,W35 Klosters,W35 Klosters - 1/16-finals,api_tennis:12137153,12137153,women:api:103895,I. Ivankovic,unmapped,,,women:api:53,Luisa Meyer Auf Der Heide,auto_mapped,women:sackmann:220053,women:sackmann:220053,,,women:sackmann:220053
api_tennis,one_mapped,,2026-06-16,women,itf,unknown,W50 Haskovo (Bulgaria),W50 Haskovo - 1/16-finals,api_tennis:12137168,12137168,women:api:34,Martha Matoula,auto_mapped,women:sackmann:213657,women:sackmann:213657,women:api:103897,M. Gospodinova,unmapped,,,,women:sackmann:213657,
api_tennis,one_mapped,,2026-06-16,women,itf,hard,W35 Taipei,W35 Taipei - 1/16-finals,api_tennis:12137366,12137366,women:api:49582,Kayo Nishimura,auto_mapped,women:sackmann:260613,women:sackmann:260613,women:api:7486,Sarah Saito,ambiguous,,,,women:sackmann:260613,
api_tennis,one_mapped,,2026-06-16,women,itf,hard,W35 Taipei,W35 Taipei - 1/16-finals,api_tennis:12137372,12137372,women:api:20923,Dayeon Back,auto_mapped,women:sackmann:220432,women:sackmann:220432,women:api:84923,Y. Tsai,ambiguous,,,,women:sackmann:220432,
api_tennis,one_mapped,,2026-06-16,women,itf,clay,W15 Luque,W15 Luque - 1/16-finals,api_tennis:12137428,12137428,women:api:104052,M. Estrella,unmapped,,,women:api:61630,Sofia Meabe,auto_mapped,women:sackmann:266446,women:sackmann:266446,,,women:sackmann:266446
api_tennis,one_mapped,,2026-06-16,women,itf,clay,W15 Luque,W15 Luque - 1/16-finals,api_tennis:12137429,12137429,women:api:76964,A. J. Lopez Ocampos,auto_mapped,women:sackmann:269888,women:sackmann:269888,women:api:11491,P. Franco Martinessi,unmapped,,,,women:sackmann:269888,
api_tennis,one_mapped,,2026-06-16,men,itf,unknown,M25 Lourinha (Portugal),M25 Lourinha - 1/16-finals,api_tennis:12137442,12137442,men:api:104064,O. A. Martinez De Freitas,auto_mapped,men:sackmann:214581,men:sackmann:214581,men:api:104063,R. Cruz,unmapped,,,,men:sackmann:214581,
api_tennis,one_mapped,,2026-06-16,men,itf,unknown,M25 Samobor (Croatia),M25 Samobor - 1/16-finals,api_tennis:12137444,12137444,men:api:14638,Nikita Mashtakov,unmapped,,,men:api:10846,Bor Artnak,auto_mapped,men:sackmann:210107,men:sackmann:210107,,,men:sackmann:210107
api_tennis,one_mapped,,2026-06-17,men,itf,clay,M25 Klosters,M25 Klosters - 1/16-finals,api_tennis:12137273,12137273,men:api:379,Dominic Stricker,auto_mapped,men:sackmann:208502,men:sackmann:208502,men:api:104007,A. Hunziker,unmapped,,,,men:sackmann:208502,
api_tennis,one_mapped,,2026-06-17,women,itf,unknown,W35 Bolszewo (Poland),W35 Bolszewo - 1/16-finals,api_tennis:12137277,12137277,women:api:30860,Julie Pastikova,auto_mapped,women:sackmann:264967,women:sackmann:264967,women:api:104008,J. Kolodziejska,unmapped,,,,women:sackmann:264967,
api_tennis,none_mapped,,2026-06-17,women,itf,clay,W35 Klosters,W35 Klosters - 1/16-finals,api_tennis:12137285,12137285,women:api:2115,Ginevra Parentini,unmapped,,,women:api:104009,T. E. Krstelj,unmapped,,,,,
api_tennis,one_mapped,,2026-06-17,women,itf,clay,W35 Mohammedia,W35 Mohammedia - 1/16-finals,api_tennis:12137299,12137299,women:api:49347,Liel Rothensteiner,auto_mapped,women:sackmann:246484,women:sackmann:246484,women:api:104011,Y. Douyeb,unmapped,,,,women:sackmann:246484,
api_tennis,one_mapped,,2026-06-17,women,qualifying,clay,Brescia (Italy) - Qualification,Brescia - 1/8-finals,api_tennis:12137524,12137524,women:api:13987,Anastasiia Sobolieva,unmapped,,,women:api:489,Julia Grabher,auto_mapped,women:sackmann:211814,women:sackmann:211814,,,women:sackmann:211814
api_tennis,one_mapped,,2026-06-17,women,itf,hard,W15 Sapporo,W15 Sapporo - 1/16-finals,api_tennis:12137544,12137544,women:api:74867,S. Y. Choi,auto_mapped,women:sackmann:264114,women:sackmann:264114,women:api:89210,R. Yoshida,ambiguous,,,,women:sackmann:264114,
api_tennis,none_mapped,,2026-06-17,women,itf,hard,W35+H Tauste,W35+H Tauste - 1/8-finals,api_tennis:12137550,12137550,women:api:40904,T. Lemaitre,unmapped,,,women:api:92499,A. Ivanovskaya,unmapped,,,,,
api_tennis,one_mapped,,2026-06-17,men,itf,clay,M15 Constanta,M15 Constanta - 1/16-finals,api_tennis:12137640,12137640,men:api:54652,Ruben Hartig,auto_mapped,men:sackmann:212270,men:sackmann:212270,men:api:104108,I. M. Stoica,unmapped,,,,men:sackmann:212270,
api_tennis,one_mapped,,2026-06-17,men,itf,clay,M15 Constanta,M15 Constanta - 1/16-finals,api_tennis:12137643,12137643,men:api:10543,Alexandru Tomescu Dan,auto_mapped,men:sackmann:202150,men:sackmann:202150,men:api:104109,A. C. Badea L.,unmapped,,,,men:sackmann:202150,
api_tennis,one_mapped,,2026-06-17,men,itf,clay,M15 Constanta,M15 Constanta - 1/16-finals,api_tennis:12137646,12137646,men:api:9132,Adrian Boitan Gabi,auto_mapped,men:sackmann:206589,men:sackmann:206589,men:api:104110,-. I. Morega D.,unmapped,,,,men:sackmann:206589,
api_tennis,one_mapped,,2026-06-17,women,itf,clay,W15 Kursumlijska Banja 5,W15 Kursumlijska Banja 5 - 1/16-finals,api_tennis:12137656,12137656,women:api:37163,V. N. Sarganella,unmapped,,,women:api:6241,Victoria Gobbi Monllau Ana,auto_mapped,women:sackmann:211600,women:sackmann:211600,,,women:sackmann:211600
api_tennis,one_mapped,,2026-06-17,men,itf,clay,M15 Kursumlijska Banja 5,M15 Kursumlijska Banja 5 - 1/16-finals,api_tennis:12137672,12137672,men:api:104120,M. Ristov,unmapped,,,men:api:947,Ali Habib,auto_mapped,men:sackmann:209921,men:sackmann:209921,,,men:sackmann:209921
api_tennis,one_mapped,,2026-06-17,women,itf,clay,W15 Bucharest 2,W15 Bucharest 2 - 1/16-finals,api_tennis:12137684,12137684,women:api:13031,Lavinia Tanasie,auto_mapped,women:sackmann:245094,women:sackmann:245094,women:api:102994,M. V. Pop,unmapped,,,,women:sackmann:245094,
api_tennis,one_mapped,,2026-06-17,women,itf,clay,W15 Bucharest 2,W15 Bucharest 2 - 1/16-finals,api_tennis:12137687,12137687,women:api:13991,Garbiela Vasilescu Arina,unmapped,,,women:api:88187,A. I. Varsa,auto_mapped,women:sackmann:267940,women:sackmann:267940,,,women:sackmann:267940
api_tennis,one_mapped,,2026-06-17,men,itf,clay,M15 Gyula,M15 Gyula - 1/16-finals,api_tennis:12137707,12137707,men:api:923,Peter Fajta,auto_mapped,men:sackmann:209302,men:sackmann:209302,men:api:104133,B. Stecker,unmapped,,,,men:sackmann:209302,
api_tennis,one_mapped,,2026-06-17,men,itf,clay,M15 Gyula,M15 Gyula - 1/16-finals,api_tennis:12137711,12137711,men:api:930,Viacheslav Bielinskyi,auto_mapped,men:sackmann:209907,men:sackmann:209907,men:api:104134,I. D. Mokan,unmapped,,,,men:sackmann:209907,
api_tennis,one_mapped,,2026-06-17,men,itf,hard,M15 Kayseri 5,M15 Kayseri 5 - 1/16-finals,api_tennis:12137742,12137742,men:api:102607,Christopher Kucukhuseyin Cem,auto_mapped,men:sackmann:214613,men:sackmann:214613,men:api:76298,Bogdan Seleznev,unmapped,,,,men:sackmann:214613,
api_tennis,one_mapped,,2026-06-17,men,itf,hard,M15 Kayseri 5,M15 Kayseri 5 - 1/16-finals,api_tennis:12137746,12137746,men:api:63910,Pranav Senthil Kumar Rethin,auto_mapped,men:sackmann:213633,men:sackmann:213633,men:api:85065,Isik Kosaner Kaan,unmapped,,,,men:sackmann:213633,
api_tennis,one_mapped,,2026-06-17,men,itf,hard,M15 Kayseri 5,M15 Kayseri 5 - 1/16-finals,api_tennis:12137747,12137747,men:api:31252,Faleh Alhogbani Anmar,auto_mapped,men:sackmann:211653,men:sackmann:211653,men:api:104141,M. Greschner,unmapped,,,,men:sackmann:211653,
api_tennis,one_mapped,,2026-06-17,women,itf,hard,W15 Kayseri 5,W15 Kayseri 5 - 1/16-finals,api_tennis:12137759,12137759,women:api:68363,Alana Subasic,auto_mapped,women:sackmann:261049,women:sackmann:261049,women:api:101668,M. Pares,unmapped,,,,women:sackmann:261049,
api_tennis,one_mapped,,2026-06-17,women,itf,hard,W35 Zhengzhou (China),W35 Zhengzhou - 1/16-finals,api_tennis:12137794,12137794,women:api:5683,JiaYi Wang,auto_mapped,women:sackmann:265692,women:sackmann:265692,women:api:104151,J. Zhou,unmapped,,,,women:sackmann:265692,
api_tennis,one_mapped,,2026-06-17,men,itf,hard,M15 Monastir 23,M15 Monastir 23 - 1/16-finals,api_tennis:12137838,12137838,men:api:17436,Inchauspe Paul,auto_mapped,men:sackmann:210531,men:sackmann:210531,men:api:84295,P. Photiadis,unmapped,,,,men:sackmann:210531,
api_tennis,one_mapped,,2026-06-17,women,itf,clay,W35 Ystad,W35 Ystad - 1/16-finals,api_tennis:12137902,12137902,women:api:37903,Rebecca Munk Mortensen,auto_mapped,women:sackmann:241714,women:sackmann:241714,women:api:87042,Kamper Malmkjaer Emma,unmapped,,,,women:sackmann:241714,
api_tennis,one_mapped,,2026-06-17,women,itf,clay,W15 Luque,W15 Luque - 1/16-finals,api_tennis:12137917,12137917,women:api:54084,Florencia Urrutia Maria,auto_mapped,women:sackmann:220447,women:sackmann:220447,women:api:24284,Rosa Dourado Zimermman Jennifer,unmapped,,,,women:sackmann:220447,
api_tennis,one_mapped,,2026-06-17,women,itf,unknown,W35 San Gregorio 4 (Italy),W35 San Gregorio 4 - 1/16-finals,api_tennis:12137931,12137931,women:api:65065,Masha Lazarenko,auto_mapped,women:sackmann:266509,women:sackmann:266509,women:api:104160,G. Bonaccorso,unmapped,,,,women:sackmann:266509,
api_tennis,one_mapped,,2026-06-17,women,itf,unknown,W35 San Gregorio 4 (Italy),W35 San Gregorio 4 - 1/16-finals,api_tennis:12137933,12137933,women:api:15341,Amy Stevens,ambiguous,,,women:api:85782,M. K. Tikhonko,auto_mapped,women:sackmann:270166,women:sackmann:270166,,,women:sackmann:270166
api_tennis,one_mapped,,2026-06-17,men,itf,unknown,M25 Samobor (Croatia),M25 Samobor - 1/16-finals,api_tennis:12137939,12137939,men:api:4061,Andrey Chepelev,auto_mapped,men:sackmann:200184,men:sackmann:200184,men:api:104161,A. Brignacca,unmapped,,,,men:sackmann:200184,
api_tennis,one_mapped,,2026-06-17,women,itf,hard,"W15 Irvine, CA","W15 Irvine, CA - 1/16-finals",api_tennis:12137986,12137986,women:api:90153,Midori Castillo Meza,auto_mapped,women:sackmann:221915,women:sackmann:221915,women:api:84316,Y. Zhytelna,unmapped,,,,women:sackmann:221915,
api_tennis,one_mapped,,2026-06-17,women,itf,hard,W15 Monastir 18,W15 Monastir 18 - 1/16-finals,api_tennis:12138659,12138659,women:api:2024,Matilde Mariani,auto_mapped,women:sackmann:220343,women:sackmann:220343,women:api:104188,S. Coulibaly,unmapped,,,,women:sackmann:220343,
api_tennis,one_mapped,,2026-06-18,women,itf,clay,W35 Klosters,W35 Klosters - 1/8-finals,api_tennis:12138048,12138048,women:api:5151,Laura Mair,auto_mapped,women:sackmann:220827,women:sackmann:220827,women:api:103895,I. Ivankovic,unmapped,,,,women:sackmann:220827,
api_tennis,one_mapped,,2026-06-18,women,itf,clay,W35 Klosters,W35 Klosters - 1/8-finals,api_tennis:12138050,12138050,women:api:38313,Julia Stusek,auto_mapped,women:sackmann:260847,women:sackmann:260847,women:api:2115,Ginevra Parentini,unmapped,,,,women:sackmann:260847,
api_tennis,one_mapped,,2026-06-18,women,itf,clay,W15 Bucharest 2,W15 Bucharest 2 - 1/8-finals,api_tennis:12138143,12138143,women:api:13031,Lavinia Tanasie,auto_mapped,women:sackmann:245094,women:sackmann:245094,women:api:13991,Garbiela Vasilescu Arina,unmapped,,,,women:sackmann:245094,
api_tennis,one_mapped,,2026-06-18,women,qualifying,hard,W35+H Tauste,W35+H Tauste - Quarter-finals,api_tennis:12138151,12138151,women:api:1417,Anna Kubareva,auto_mapped,women:sackmann:215707,women:sackmann:215707,women:api:40904,T. Lemaitre,unmapped,,,,women:sackmann:215707,
api_tennis,one_mapped,,2026-06-18,women,itf,unknown,W35 San Gregorio 4 (Italy),W35 San Gregorio 4 - 1/8-finals,api_tennis:12138218,12138218,women:api:38782,Lucciana Perez Alarcon,auto_mapped,women:sackmann:252495,women:sackmann:252495,women:api:15341,Amy Stevens,ambiguous,,,,women:sackmann:252495,
api_tennis,one_mapped,,2026-06-18,men,itf,unknown,M25 Samobor (Croatia),M25 Samobor - 1/8-finals,api_tennis:12138235,12138235,men:api:14638,Nikita Mashtakov,unmapped,,,men:api:76826,Glib Sekachov,auto_mapped,men:sackmann:213632,men:sackmann:213632,,,men:sackmann:213632
api_tennis,one_mapped,,2026-06-18,men,itf,clay,M15 Kursumlijska Banja 5,M15 Kursumlijska Banja 5 - 1/8-finals,api_tennis:12138275,12138275,men:api:37896,Branko Djuric,auto_mapped,men:sackmann:210025,men:sackmann:210025,men:api:102651,M. Bekeni,unmapped,,,,men:sackmann:210025,
api_tennis,one_mapped,,2026-06-18,men,itf,clay,M15 Kursumlijska Banja 5,M15 Kursumlijska Banja 5 - 1/8-finals,api_tennis:12138277,12138277,men:api:679,Maria Noce Gabriele,auto_mapped,men:sackmann:122294,men:sackmann:122294,men:api:104120,M. Ristov,unmapped,,,,men:sackmann:122294,
api_tennis,one_mapped,,2026-06-18,women,itf,clay,W15 Kursumlijska Banja 5,W15 Kursumlijska Banja 5 - 1/8-finals,api_tennis:12138336,12138336,women:api:2265,Marie Mettraux,auto_mapped,women:sackmann:221062,women:sackmann:221062,women:api:37163,V. N. Sarganella,unmapped,,,,women:sackmann:221062,
api_tennis,one_mapped,,2026-06-18,women,itf,clay,W15 Luque,W15 Luque - 1/8-finals,api_tennis:12138362,12138362,women:api:1415,Fernanda Herazo Gonzalez Maria,auto_mapped,women:sackmann:211864,women:sackmann:211864,women:api:104052,M. Estrella,unmapped,,,,women:sackmann:211864,
api_tennis,one_mapped,,2026-06-18,women,itf,hard,W15 Monastir 18,W15 Monastir 18 - 1/8-finals,api_tennis:12138645,12138645,women:api:65412,Yelyzaveta Chainykova,auto_mapped,women:sackmann:266468,women:sackmann:266468,women:api:17,Francesca Dell'Edera,unmapped,,,,women:sackmann:266468,
api_tennis,one_mapped,,2026-06-19,women,qualifying,clay,Brescia (Italy) - Qualification,Brescia - Quarter-finals,api_tennis:12138406,12138406,women:api:13987,Anastasiia Sobolieva,unmapped,,,women:api:9267,Ane Mintegi Del Olmo,auto_mapped,women:sackmann:221213,women:sackmann:221213,,,women:sackmann:221213
api_tennis,one_mapped,,2026-06-19,men,qualifying,unknown,M25 Samobor (Croatia),M25 Samobor - Quarter-finals,api_tennis:12138418,12138418,men:api:14638,Nikita Mashtakov,unmapped,,,men:api:52645,Nicolas Jadoun,auto_mapped,men:sackmann:212171,men:sackmann:212171,,,men:sackmann:212171
